Product ID	Product Name	Product Description	Product Page URL	Product Image URL	Product Brand	Product Category	UPC - Universal Product Code	Manufacturer Part Number	Original Price	Sale Price	Condition	Operating System	Processor Type	Processor Speed	Processor Number	Memory Size	Hard Drive Size	Warranty	Optical Drive	Graphics Memory	Graphics Chipset	adwords_queryparam	adwords_prefer_for_query	Shipping Cost	Product Type	Additional Images	c:druse:boolean	Screen Size
514251	Toshiba Camileo B10 HD Camcorder	Visit Toshiba Direct for a Toshiba Camileo B10 HD Camcorder	http://www.toshibadirect.com/td/b2c/electronics-detail.to?poid=514251	http://www.toshibadirect.com/images/ui3/accessories/to_pa3961u_100.jpg	Toshiba	Electronics	883974777655	PA3961U-1CAM	119.99	99.99	New											adId=GooglePlusBox	Electronics	19.99	RTS	/images/products/Camileo_B10_1.jpg,/images/products/Camileo_B10_2.jpg,/images/products/Camileo_B10_3.jpg,/images/products/Camileo_B10_4.jpg,/images/products/Camileo_B10_5.jpg,/images/products/Camileo_B10_6.jpg	false	
517831	Toshiba Camileo X200 HD Camcorder	Visit Toshiba Direct for a Toshiba Camileo X200 HD Camcorder	http://www.toshibadirect.com/td/b2c/electronics-detail.to?poid=517831	http://www.toshibadirect.com/images/ui3/accessories/to_pa3973u_100.jpg	Toshiba	Electronics	883974799435	PA3973U-1C0K	229.99	199.99	New											adId=GooglePlusBox	Electronics	19.99	SKU	/images/products/CAMILEO_X200_01.jpg,/images/products/CAMILEO_X200_02.jpg,/images/products/CAMILEO_X200_03.jpg,/images/products/CAMILEO_X200_04.jpg,/images/products/CAMILEO_X200_05.jpg,/images/products/CAMILEO_X200_06.jpg,/images/products/CAMILEO_X200_07.jpg,/images/products/CAMILEO_X200_08.jpg,/images/products/CAMILEO_X200_09.jpg,/images/products/CAMILEO_X200_10.jpg,/images/products/CAMILEO_X200_11.jpg,/images/products/CAMILEO_X200_12.jpg	false	
2000002987	Qosmio X775-Q7272	Qosmio X775-Q7272 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000002987	http://www.toshibadirect.com/images/products/100/qosmio-x775-q7272-laptop.gif	Toshiba	Notebook PCs	883974831104	PSBY5U-01101F	1449.99	1249.99	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i7	2.0GHz (2.9GHz with Turbo Boost Technology)	i7-2630QM	6GB	500GB		Blu-ray Disc&#153; ROM and DVD SuperMulti drive (+/-R double layer) with Labelflash&reg;	1.5GB GDDR5 discrete graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/qosmio_x775-q7272-600-01.jpg,/images/products/qosmio_x775-q7272-600-02.jpg,/images/products/qosmio_x775-q7272-600-03.jpg,/images/products/qosmio_x775-q7272-600-04.jpg,/images/products/qosmio_x775-q7272-600-05.jpg,/images/products/qosmio_x775-q7272-600-06.jpg,/images/products/qosmio_x775-q7272-600-07.jpg,/images/products/qosmio_x775-q7272-600-08.jpg,/images/products/qosmio_x775-q7272-600-09.jpg,/images/products/qosmio_x775-q7272-600-10.jpg,/images/products/qosmio_x775-q7272-600-11.jpg,/images/products/qosmio_x775-q7272-600-12.jpg,/images/products/qosmio_x775-q7272-600-13.jpg	true	17.3
513996	Portege R830-S8330 Laptop	Portege R830-S8330 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=513996	http://www.toshibadirect.com/images/products/100/portege-r830-s83xx-laptop-nw.gif	Toshiba	Notebook PCs	883974774586	PT321U-002001	1649.0	1649.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i7	2.70GHz (3.40GHz with Turbo Boost Technology)	i7-2620M	4GB	128GB Solid State Hard Drive (Serial ATA, SSD)		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/portege-r830-s83xx-600-01.jpg,/images/products/portege-r830-s83xx-600-02.jpg,/images/products/portege-r830-s83xx-600-03.jpg,/images/products/portege-r830-s83xx-600-04.jpg,/images/products/portege-r830-s83xx-600-05.jpg,/images/products/portege-r830-s83xx-600-06.jpg,/images/products/portege-r830-s83xx-600-07.jpg,/images/products/portege-r830-s83xx-600-08.jpg,/images/products/portege-r830-s83xx-600-09.jpg,/images/products/portege-r830-s83xx-600-10.jpg,/images/products/portege-r830-s83xx-600-11.jpg,/images/products/portege-r830-s83xx-600-12.jpg,/images/products/portege-r830-s83xx-600-13.jpg,/images/products/portege-r830-s83xx-600-14.jpg	true	13.3
514037	Portege R830-S8320 Laptop	Portege R830-S8320 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=514037	http://www.toshibadirect.com/images/products/100/portege-r830-s83xx-laptop-nw.gif	Toshiba	Notebook PCs	883974774593	PT321U-003001	1349.0	1349.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i5	2.50GHz (3.20GHz with Turbo Boost Technology)	i5-2520M	4GB	320GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/portege-r830-s83xx-600-01.jpg,/images/products/portege-r830-s83xx-600-02.jpg,/images/products/portege-r830-s83xx-600-03.jpg,/images/products/portege-r830-s83xx-600-04.jpg,/images/products/portege-r830-s83xx-600-05.jpg,/images/products/portege-r830-s83xx-600-06.jpg,/images/products/portege-r830-s83xx-600-07.jpg,/images/products/portege-r830-s83xx-600-08.jpg,/images/products/portege-r830-s83xx-600-09.jpg,/images/products/portege-r830-s83xx-600-10.jpg,/images/products/portege-r830-s83xx-600-11.jpg,/images/products/portege-r830-s83xx-600-12.jpg,/images/products/portege-r830-s83xx-600-13.jpg,/images/products/portege-r830-s83xx-600-14.jpg	true	13.3
514040	Tecra R840-S8430 Laptop	Tecra R840-S8430 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=514040	http://www.toshibadirect.com/images/products/100/tecra_r840-s84xx-laptop-nw.gif	Toshiba	Notebook PCs	883974775620	PT429U-002002	1279.0	1279.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i5	2.50GHz (3.20GHz with Turbo Boost Technology)	i5-2520M	4GB	320GB		DVD-SuperMulti drive (+/-R double layer)	1GB GDDR3 discrete graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/tecra_r840-s84xx-600-01.jpg,/images/products/tecra_r840-s84xx-600-02.jpg,/images/products/tecra_r840-s84xx-600-03.jpg,/images/products/tecra_r840-s84xx-600-04.jpg,/images/products/tecra_r840-s84xx-600-05.jpg,/images/products/tecra_r840-s84xx-600-06.jpg,/images/products/tecra_r840-s84xx-600-07.jpg,/images/products/tecra_r840-s84xx-600-08.jpg,/images/products/tecra_r840-s84xx-600-09.jpg,/images/products/tecra_r840-s84xx-600-10.jpg	true	14.0
514041	Tecra R840-S8440 Laptop	Tecra R840-S8440 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=514041	http://www.toshibadirect.com/images/products/100/tecra_r840-s84xx-laptop-nw.gif	Toshiba	Notebook PCs	883974775637	PT429U-003002	1429.0	1429.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i7	2.70GHz (3.40GHz with Turbo Boost Technology)	i7-2620M	4GB	320GB		DVD-SuperMulti drive (+/-R double layer)	1GB GDDR3 discrete graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/tecra_r840-s84xx-600-01.jpg,/images/products/tecra_r840-s84xx-600-02.jpg,/images/products/tecra_r840-s84xx-600-03.jpg,/images/products/tecra_r840-s84xx-600-04.jpg,/images/products/tecra_r840-s84xx-600-05.jpg,/images/products/tecra_r840-s84xx-600-06.jpg,/images/products/tecra_r840-s84xx-600-07.jpg,/images/products/tecra_r840-s84xx-600-08.jpg,/images/products/tecra_r840-s84xx-600-09.jpg,/images/products/tecra_r840-s84xx-600-10.jpg	true	14.0
514039	Tecra R840-S8420 Laptop	Tecra R840-S8420 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=514039	http://www.toshibadirect.com/images/products/100/tecra_r840-s84xx-laptop-nw.gif	Toshiba	Notebook PCs	883974775613	PT42GU-008001	1159.0	1159.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i5	2.50GHz (3.20GHz with Turbo Boost Technology)	i5-2520M	4GB	320GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/tecra_r840-s84xx-600-01.jpg,/images/products/tecra_r840-s84xx-600-02.jpg,/images/products/tecra_r840-s84xx-600-03.jpg,/images/products/tecra_r840-s84xx-600-04.jpg,/images/products/tecra_r840-s84xx-600-05.jpg,/images/products/tecra_r840-s84xx-600-06.jpg,/images/products/tecra_r840-s84xx-600-07.jpg,/images/products/tecra_r840-s84xx-600-08.jpg,/images/products/tecra_r840-s84xx-600-09.jpg,/images/products/tecra_r840-s84xx-600-10.jpg	true	14.0
514043	Tecra R850-S8530 Laptop	Tecra R850-S8530 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=514043	http://www.toshibadirect.com/images/products/100/tecra_r850-s85xx-laptop-nw.gif	Toshiba	Notebook PCs	883974775149	PT520U-003010	1229.0	1229.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i5	2.50GHz (3.20GHz with Turbo Boost Technology)	i5-2520M	4GB	320GB		DVD-SuperMulti drive (+/-R double layer)	1GB GDDR3 discrete graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/tecra_r850-s85xx-600-01.jpg,/images/products/tecra_r850-s85xx-600-02.jpg,/images/products/tecra_r850-s85xx-600-03.jpg,/images/products/tecra_r850-s85xx-600-04.jpg,/images/products/tecra_r850-s85xx-600-05.jpg,/images/products/tecra_r850-s85xx-600-06.jpg,/images/products/tecra_r850-s85xx-600-07.jpg,/images/products/tecra_r850-s85xx-600-08.jpg,/images/products/tecra_r850-s85xx-600-09.jpg,/images/products/tecra_r850-s85xx-600-10.jpg,/images/products/tecra_r850-s85xx-600-11.jpg,/images/products/tecra_r850-s85xx-600-12.jpg,/images/products/tecra_r850-s85xx-600-13.jpg	true	15.6
515750	Toshiba BDX2250 Blu-ray Player		http://www.toshibadirect.com/td/b2c/electronics-detail.to?poid=515750	http://www.toshibadirect.com/images/products/100/blu-ray-dvd/bdx2250.gif	Toshiba	Electronics	022265052228	BDX2250	99.99	99.99	New											adId=GooglePlusBox	Electronics	19.99	SKU	/images/products/bluray-bdx2250-600-01.jpg,/images/products/bluray-bdx2250-600-02.jpg,/images/products/bluray-bdx2250-600-03.jpg,/images/products/bluray-bdx2250-600-04.jpg,/images/products/bluray-bdx2250-600-05.jpg	false	
2000003182	Satellite P750-ST4N01	Satellite P750-ST4N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000003182	http://www.toshibadirect.com/images/products/100/satellite-p750-st4n01-laptop.gif	Toshiba	Notebook PCs	883974832491	PSAY1U-00R009	829.0	629.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i3	2.10GHz	i3-2310M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_p755-s5215-600-01.jpg,/images/products/satellite_p755-s5215-600-02.jpg,/images/products/satellite_p755-s5215-600-03.jpg,/images/products/satellite_p755-s5215-600-04.jpg,/images/products/satellite_p755-s5215-600-05.jpg,/images/products/satellite_p755-s5215-600-06.jpg,/images/products/satellite_p755-s5215-600-07.jpg,/images/products/satellite_p755-s5215-600-08.jpg,/images/products/satellite_p755-s5215-600-09.jpg,/images/products/satellite_p755-s5215-600-10.jpg,/images/products/satellite_p755-s5215-600-11.jpg	true	15.6
2000003954	Satellite P770-ST4N01	Satellite P770-ST4N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000003954	http://www.toshibadirect.com/images/products/100/satellite-p770-st4n01-laptop.gif	Toshiba	Notebook PCs	883974839124	PSBY1U-009005	979.0	779.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i5	2.3 GHz (2.9 GHz with Turbo Boost Technology)	i5-2410M	6GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_p775-s7215-600-01.jpg,/images/products/satellite_p775-s7215-600-02.jpg,/images/products/satellite_p775-s7215-600-03.jpg,/images/products/satellite_p775-s7215-600-04.jpg,/images/products/satellite_p775-s7215-600-05.jpg,/images/products/satellite_p775-s7215-600-06.jpg,/images/products/satellite_p775-s7215-600-07.jpg,/images/products/satellite_p775-s7215-600-08.jpg,/images/products/satellite_p775-s7215-600-09.jpg,/images/products/satellite_p775-s7215-600-10.jpg,/images/products/satellite_p775-s7215-600-11.jpg	true	17.3
2000004151	Satellite C650D-ST4N01	Satellite C650D-ST4N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000004151	http://www.toshibadirect.com/images/products/100/satellite-c650d-st4n01-laptop.gif	Toshiba	Notebook PCs	883974841288	PSC0YU-008023	529.0	379.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	AMD E-Series	1.60GHz	E-350	4GB	500GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	19.99	RTS	/images/products/satellite-c655-s50xx-600-01.jpg,/images/products/satellite-c655-s50xx-600-02.jpg,/images/products/satellite-c655-s50xx-600-03.jpg,/images/products/satellite-c655-s50xx-600-04.jpg,/images/products/satellite-c655-s50xx-600-05.jpg,/images/products/satellite-c655-s50xx-600-06.jpg,/images/products/satellite-c655-s50xx-600-07.jpg	true	15.6
2000003209	Satellite L750-ST4N02	Satellite L750-ST4N02 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000003209	http://www.toshibadirect.com/images/products/100/satellite-l750-st4n02-laptop.gif	Toshiba	Notebook PCs	883974832514	PSK1WU-04D020	799.0	599.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i5	2.3 GHz (2.9 GHz with Turbo Boost Technology)	i5-2410M	4GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_l755-s5213-600-01.jpg,/images/products/satellite_l755-s5213-600-02.jpg,/images/products/satellite_l755-s5213-600-03.jpg,/images/products/satellite_l755-s5213-600-04.jpg,/images/products/satellite_l755-s5213-600-05.jpg,/images/products/satellite_l755-s5213-600-06.jpg,/images/products/satellite_l755-s5213-600-07.jpg,/images/products/satellite_l755-s5213-600-08.jpg,/images/products/satellite_l755-s5213-600-09.jpg,/images/products/satellite_l755-s5213-600-10.jpg,/images/products/satellite_l755-s5213-600-11.jpg,/images/products/satellite_l755-s5213-600-12.jpg,/images/products/satellite_l755-s5213-600-13.jpg	true	15.6
2000003708	Tecra R850-S8511	Tecra R850-S8511 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000003708	http://www.toshibadirect.com/images/products/100/tecra-r850-s8511-laptop-nw.gif	Toshiba	Notebook PCs	883974837090	PT524U-01F002	899.0	899.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i3	2.10GHz	i3-2310M	4GB	320GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	RTS	/images/products/tecra_r850-s85xx-600-01.jpg,/images/products/tecra_r850-s85xx-600-02.jpg,/images/products/tecra_r850-s85xx-600-03.jpg,/images/products/tecra_r850-s85xx-600-04.jpg,/images/products/tecra_r850-s85xx-600-05.jpg,/images/products/tecra_r850-s85xx-600-06.jpg,/images/products/tecra_r850-s85xx-600-07.jpg,/images/products/tecra_r850-s85xx-600-08.jpg,/images/products/tecra_r850-s85xx-600-09.jpg,/images/products/tecra_r850-s85xx-600-10.jpg,/images/products/tecra_r850-s85xx-600-11.jpg,/images/products/tecra_r850-s85xx-600-12.jpg,/images/products/tecra_r850-s85xx-600-13.jpg	true	15.6
2000004024	Satellite L750D-ST4N01	Satellite L750D-ST4N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000004024	http://www.toshibadirect.com/images/products/100/satellite-l750d-st4n01-laptop.gif	Toshiba	Notebook PCs	883974840182	PSK32U-00E004	699.0	499.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	AMD Quad-Core Accelerated Processor	2.30GHz	A6-3400M	4GB	640GB		DVD-SuperMulti drive (+/-R double layer)			adId=GooglePlusBox	Laptops	19.99	RTS	/images/products/satellite_l755-s5213-600-01.jpg,/images/products/satellite_l755-s5213-600-02.jpg,/images/products/satellite_l755-s5213-600-03.jpg,/images/products/satellite_l755-s5213-600-04.jpg,/images/products/satellite_l755-s5213-600-05.jpg,/images/products/satellite_l755-s5213-600-06.jpg,/images/products/satellite_l755-s5213-600-07.jpg,/images/products/satellite_l755-s5213-600-08.jpg,/images/products/satellite_l755-s5213-600-09.jpg,/images/products/satellite_l755-s5213-600-10.jpg,/images/products/satellite_l755-s5213-600-11.jpg,/images/products/satellite_l755-s5213-600-12.jpg,/images/products/satellite_l755-s5213-600-13.jpg	true	15.6
2000004023	Satellite L770-ST4NX1	Satellite L770-ST4NX1 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000004023	http://www.toshibadirect.com/images/products/100/satellite-l770-st4nx1-laptop.gif	Toshiba	Notebook PCs	883974840144	PSK3SU-00L00C	779.0	629.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i3	2.10GHz	i3-2310M	4GB	640GB		DVD-SuperMulti drive (+/-R double layer)			adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_l775-s7245-600-01.jpg,/images/products/satellite_l775-s7245-600-02.jpg,/images/products/satellite_l775-s7245-600-03.jpg,/images/products/satellite_l775-s7245-600-04.jpg,/images/products/satellite_l775-s7245-600-05.jpg,/images/products/satellite_l775-s7245-600-06.jpg,/images/products/satellite_l775-s7245-600-07.jpg,/images/products/satellite_l775-s7245-600-08.jpg,/images/products/satellite_l775-s7245-600-09.jpg,/images/products/satellite_l775-s7245-600-10.jpg	true	17.3
2000003217	Satellite L770D-ST4N01	Satellite L770D-ST4N01 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000003217	http://www.toshibadirect.com/images/products/100/satellite-l770d-st4n01-laptop.gif	Toshiba	Notebook PCs	883974832507	PSK40U-00D005	779.0	579.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	AMD Quad-Core Accelerated Processor	2.30GHz	A6-3400M	4GB	640GB		DVD-SuperMulti drive (+/-R double layer)			adId=GooglePlusBox	Laptops	0	RTS	/images/products/satellite_l775-s7245-600-01.jpg,/images/products/satellite_l775-s7245-600-02.jpg,/images/products/satellite_l775-s7245-600-03.jpg,/images/products/satellite_l775-s7245-600-04.jpg,/images/products/satellite_l775-s7245-600-05.jpg,/images/products/satellite_l775-s7245-600-06.jpg,/images/products/satellite_l775-s7245-600-07.jpg,/images/products/satellite_l775-s7245-600-08.jpg,/images/products/satellite_l775-s7245-600-09.jpg,/images/products/satellite_l775-s7245-600-10.jpg	true	17.3
2000003702	Tecra R840-S8411	Tecra R840-S8411 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000003702	http://www.toshibadirect.com/images/products/100/tecra-r840-s8411-laptop-nw.gif	Toshiba	Notebook PCs	883974837076	PT42FU-01K002	929.0	929.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (64-bit)<br><a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Professional (32-bit)	Intel&reg; Core&#153; i3	2.10GHz	i3-2310M	4GB	320GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/tecra_r840-s84xx-600-01.jpg,/images/products/tecra_r840-s84xx-600-02.jpg,/images/products/tecra_r840-s84xx-600-03.jpg,/images/products/tecra_r840-s84xx-600-04.jpg,/images/products/tecra_r840-s84xx-600-05.jpg,/images/products/tecra_r840-s84xx-600-06.jpg,/images/products/tecra_r840-s84xx-600-07.jpg,/images/products/tecra_r840-s84xx-600-08.jpg,/images/products/tecra_r840-s84xx-600-09.jpg,/images/products/tecra_r840-s84xx-600-10.jpg	true	14.0
2000003210	Satellite L750-ST4NX1	Satellite L750-ST4NX1 Laptop	http://www.toshibadirect.com/td/b2c/pdet.to?poid=2000003210	http://www.toshibadirect.com/images/products/100/satellite-l750-st4nx1-laptop.gif	Toshiba	Notebook PCs	883974832538	PSK1WU-04E020	699.0	529.0	New	<a href='http://www.toshibadirect.com/td/b2c/toshibadirect.to?page=genuineWindows' title='The Windows Genuine Advantage - Toshiba' target='_blank'>Genuine</a> Windows 7 Home Premium (64-bit)	Intel&reg; Core&#153; i3	2.10GHz	i3-2310M	4GB	640GB		DVD-SuperMulti drive (+/-R double layer)	64MB-1696MB dynamically allocated shared graphics memory		adId=GooglePlusBox	Laptops	0	SKU	/images/products/satellite_l755-s5213-600-01.jpg,/images/products/satellite_l755-s5213-600-02.jpg,/images/products/satellite_l755-s5213-600-03.jpg,/images/products/satellite_l755-s5213-600-04.jpg,/images/products/satellite_l755-s5213-600-05.jpg,/images/products/satellite_l755-s5213-600-06.jpg,/images/products/satellite_l755-s5213-600-07.jpg,/images/products/satellite_l755-s5213-600-08.jpg,/images/products/satellite_l755-s5213-600-09.jpg,/images/products/satellite_l755-s5213-600-10.jpg,/images/products/satellite_l755-s5213-600-11.jpg,/images/products/satellite_l755-s5213-600-12.jpg,/images/products/satellite_l755-s5213-600-13.jpg	true	15.6
